,hard_skills,id_annonce
402,VBA,41772548
404,Looker,27918620
404,SQL,27918620
405,Excel,34026625
405,Tableau,34026625
405,SQL,34026625
405,Google Data Studio,34026625
405,Qlik,34026625
406,Excel,41667455
406,Tableau,41667455
406,SQL,41667455
406,Azure,41667455
406,SQL Server,41667455
406,QlikSens,41667455
406,DataViz,41667455
406,Power Bi,41667455
406,Qlik,41667455
408,ML,44214647
409,Excel,43880962
409,Tableau,43880962
409,SQL,43880962
409,Power Bi,43880962
409,Looker,43880962
409,Qlik,43880962
410,Power Apps,44181685
410,Power Bi,44181685
410,AlteryX,44181685
411,Excel,42968296
411,Tableau,42968296
411,Power Bi,42968296
411,AlteryX,42968296
411,Qlik,42968296
412,Mac,44268356
412,VBA,44268356
412,Excel,44268356
412,Power Bi,44268356
413,Excel,44151262
413,Tableau,44151262
413,Power Bi,44151262
413,SQL,44151262
414,Excel,43014557
414,Tableau,43014557
414,Power Bi,43014557
414,SQL,43014557
415,Access,43888099
415,Excel,43888099
417,Excel,44146150
417,Power Bi,44146150
417,SQL,44146150
418,Excel,44101334
418,Tableau,44101334
418,DAX,44101334
418,Power Bi,44101334
420,SQL,38191059
421,SQL,35454680
421,Spark,35454680
421,Hadoop,35454680
421,machine learning,35454680
421,Mac,35454680
422,SQL,35448698
422,Spark,35448698
422,Hadoop,35448698
422,machine learning,35448698
422,Mac,35448698
423,SQL,35454615
423,Spark,35454615
423,Hadoop,35454615
423,machine learning,35454615
423,Mac,35454615
424,Mac,43012683
425,SAP,43172908
425,Excel,43172908
426,Tableau,42367336
427,Qlik,44274218
427,Tableau,44274218
427,Power Bi,44274218
427,SQL,44274218
428,SQL,35416148
428,Spark,35416148
428,Hadoop,35416148
428,machine learning,35416148
428,Mac,35416148
429,SQL,35415952
429,Spark,35415952
429,Hadoop,35415952
429,machine learning,35415952
429,Mac,35415952
430,SQL,35397427
430,Spark,35397427
430,Hadoop,35397427
430,machine learning,35397427
430,Mac,35397427
432,Databricks,44248995
432,DataViz,44248995
432,SQL,44248995
433,Shiny,18186872
433,Tableau,18186872
433,SQL,18186872
434,Tableau,21171108
435,Excel,44233707
435,Tableau,44233707
435,SQL,44233707
435,Access,44233707
435,VBA,44233707
435,Dataiku,44233707
435,Mac,44233707
436,SQL Server,40333083
436,ETL,40333083
436,Power Bi,40333083
436,SQL,40333083
437,NoSQL,43722614
437,QlikSens,43722614
437,Qlik,43722614
437,SQL,43722614
438,Access,44237760
438,Excel,44237760
438,Power Bi,44237760
439,Excel,44201639
439,SQL,44201639
440,Qlik,42975816
440,Excel,42975816
440,Tableau,42975816
441,Tableau,43928599
441,Apache,43928599
441,SQL,43928599
441,Spark,43928599
441,ETL,43928599
442,SAP,43728046
443,crunching Data,43727329
443,SQL,43727329
444,crunching Data,43727325
444,SQL,43727325
445,Tableau,44217232
445,SQL,44217232
446,Excel,42623228
446,Power Bi,42623228
447,Excel,43672749
447,Tableau,43672749
447,SQL,43672749
448,Excel,43664128
448,Tableau,43664128
448,Power Bi,43664128
448,SQL,43664128
449,Mac,43662811
449,machine learning,43662811
450,SQL,35332336
450,Spark,35332336
450,Hadoop,35332336
450,machine learning,35332336
450,Mac,35332336
451,ETL,43898964
451,Tableau,43898964
451,SQL,43898964
452,Excel,43829508
452,Tableau,43829508
453,Excel,21093592
453,SQL,21093592
453,VBA,21093592
453,Power Bi,21093592
453,SAP,21093592
453,DAX,21093592
455,Mac,44137117
456,Excel,42656791
456,SQL,42656791
457,Excel,36993463
457,Tableau,36993463
457,Power Bi,36993463
457,AlteryX,36993463
457,Qlik,36993463
457,MicroStrategy,36993463
458,VBA,44097671
459,Mac,42682020
459,Excel,42682020
459,SQL,42682020
460,Qlik,43785243
460,QlikSens,43785243
460,Tableau,43785243
460,Power Bi,43785243
461,VBA,42624209
461,Excel,42624209
461,Tableau,42624209
461,SQL,42624209
462,Excel,43964558
462,Tableau,43964558
463,ML,43786473
463,ETL,43786473
463,SQL,43786473
465,Tableau,42404695
466,Access,43564659
466,Azure,43564659
466,Excel,43564659
466,SQL,43564659
467,Linux,43552098
467,Windows,43552098
467,SQL,43552098
467,SQL Server,43552098
467,Power Bi,43552098
467,Oracle,43552098
468,Excel,36607614
468,Tableau,36607614
468,SQL,36607614
469,SQL,39058287
470,Mac,44183630
470,machine learning,44183630
470,Tableau,44183630
470,Access,44183630
471,Tableau,44281154
471,SQL,44281154
471,PostgreSQL,44281154
471,Dataiku,44281154
471,ETL,44281154
471,Qlik,44281154
472,ML,38761531
472,machine learning,38761531
472,Mac,38761531
472,Tableau,38761531
473,Power Bi,43888057
473,SQL,43888057
474,ML,43890974
474,Excel,43890974
474,Tableau,43890974
474,SQL,43890974
474,SAP,43890974
474,Looker,43890974
475,ML,43885892
475,Excel,43885892
475,Tableau,43885892
475,SQL,43885892
475,SAP,43885892
475,Looker,43885892
476,Spark,22821471
476,Power Bi,22821471
476,Hadoop,22821471
477,SQL,38826689
477,MySQL,38826689
477,PostgreSQL,38826689
477,Power Bi,38826689
477,ETL,38826689
477,Oracle,38826689
477,Qlik,38826689
477,MicroStrategy,38826689
478,SQL,38820804
478,MySQL,38820804
478,PostgreSQL,38820804
478,Power Bi,38820804
478,ETL,38820804
478,Oracle,38820804
478,Qlik,38820804
478,MicroStrategy,38820804
479,SQL,36291516
479,MySQL,36291516
479,PostgreSQL,36291516
479,Power Bi,36291516
479,Oracle,36291516
480,Excel,43845643
480,Tableau,43845643
480,SQL,43845643
481,VBA,42624590
481,Excel,42624590
481,Tableau,42624590
481,SQL,42624590
482,Excel,41547175
482,Tableau,41547175
482,QlikSens,41547175
482,Power Bi,41547175
482,Mac,41547175
482,Qlik,41547175
483,SQL Server,41335814
483,ETL,41335814
483,Power Bi,41335814
483,SQL,41335814
484,Power Bi,37611385
484,SQL,37611385
485,Tableau,43587515
485,SQL,43587515
485,PostgreSQL,43587515
485,Dataiku,43587515
485,Oracle,43587515
485,Docker,43587515
486,Excel,41126299
487,Mac,42718053
487,machine learning,42718053
487,Excel,42718053
487,Access,42718053
488,ML,44097666
488,Excel,44097666
488,Spark,44097666
488,Hadoop,44097666
488,Javascript,44097666
489,Looker,32994140
489,DataViz,32994140
489,SQL,32994140
490,Tableau,42699282
490,Windows,42699282
490,SQL,42699282
490,NoSQL,42699282
490,Access,42699282
490,DataViz,42699282
490,Dataiku,42699282
490,ETL,42699282
491,Power Bi,37734679
491,SQL,37734679
492,Excel,23916740
494,Excel,37954609
494,Tableau,37954609
495,Tableau,24016368
497,Excel,42249371
497,QlikSens,42249371
497,Power Bi,42249371
497,ETL,42249371
497,Qlik,42249371
500,SQL,43835051
501,ETL,43604914
502,Power Bi,43697739
502,SQL,43697739
503,Docker,42385799
503,PostgreSQL,42385799
503,DAX,42385799
503,SQL,42385799
504,Excel,43108796
505,Google Analytics,44169844
505,SQL,44169844
506,PostgreSQL,43511512
506,SQL,43511512
507,Tableau,44272229
507,machine learning,44272229
507,AlteryX,44272229
507,Mac,44272229
507,Datalake,44272229
508,Access,43959151
509,DataViz,41640219
509,Excel,41640219
509,Tableau,41640219
509,SQL,41640219
510,Jupyter,43740533
510,Power Bi,43740533
510,SQL,43740533
511,Excel,31077850
511,Tableau,31077850
511,SQL,31077850
511,DataViz,31077850
511,Power Bi,31077850
511,Plotly,31077850
511,Qlik,31077850
512,Tableau,43100208
513,ETL,43953323
514,VBA,40513556
514,SQL,40513556
516,Spark,44272135
516,Tableau,44272135
516,Hadoop,44272135
518,Tableau,43778201
518,SQL,43778201
520,SQL,42656606
520,NoSQL,42656606
520,Spark,42656606
520,machine learning,42656606
520,Mac,42656606
521,MySQL,42607270
521,Windows,42607270
521,SQL,42607270
522,Tableau,35783948
522,data mining,35783948
523,Google Data Studio,44279764
523,Tableau,44279764
523,SQL,44279764
525,Excel,38675242
525,Tableau,38675242
525,SQL,38675242
525,MongoDB,38675242
525,MySQL,38675242
525,PostgreSQL,38675242
525,Power Bi,38675242
525,Mac,38675242
525,SAP,38675242
526,Tableau,43845428
527,Excel,43644665
527,Tableau,43644665
527,SQL,43644665
527,DataViz,43644665
527,Power Bi,43644665
528,QlikSens,43601992
528,Excel,43601992
528,Qlik,43601992
528,SQL,43601992
529,SEMARCHY,38019741
529,SQL,38019741
530,VBA,44049642
530,Excel,44049642
530,Tableau,44049642
530,SQL,44049642
531,Excel,42418932
531,Tableau,42418932
532,Excel,41640236
532,Tableau,41640236
532,SQL,41640236
532,Access,41640236
532,DataViz,41640236
532,Power Bi,41640236
532,ETL,41640236
532,Looker,41640236
532,MicroStrategy,41640236
534,Mac,39767179
534,Tableau,39767179
534,Access,39767179
536,DataViz,43530795
536,PostgreSQL,43530795
536,Tableau,43530795
536,SQL,43530795
537,Access,43520456
537,Excel,43520456
537,Power Bi,43520456
538,VBA,39404400
538,Excel,39404400
538,SQL,39404400
539,Excel,43220931
539,Tableau,43220931
539,Azure,43220931
539,Spark,43220931
539,Hadoop,43220931
539,QlikSens,43220931
539,Power Bi,43220931
539,ETL,43220931
539,Qlik,43220931
540,Excel,43229642
540,SQL,43229642
540,NoSQL,43229642
540,Spark,43229642
540,machine learning,43229642
540,Mac,43229642
541,SQL,32296732
542,SAP,33257634
542,Jupyter,33257634
542,Hadoop,33257634
543,Excel,43153124
544,Excel,44266630
544,Tableau,44266630
544,Azure,44266630
544,Spark,44266630
544,Hadoop,44266630
544,QlikSens,44266630
544,Power Bi,44266630
544,ETL,44266630
544,Qlik,44266630
545,Azure,41654339
545,Power Bi,41654339
546,Excel,41667448
547,Excel,44193848
547,Tableau,44193848
547,SQL,44193848
547,Google Analytics,44193848
547,Power Bi,44193848
547,ETL,44193848
548,Tableau,41640151
548,SQL,41640151
548,NoSQL,41640151
548,Azure,41640151
548,Spark,41640151
548,Power Bi,41640151
548,Dataiku,41640151
548,Qlik,41640151
549,Excel,41221674
550,Mac,38190775
550,Linux,38190775
550,machine learning,38190775
550,SQL,38190775
552,SQL,43658402
553,SAP,43593672
553,Excel,43593672
554,Excel,44153028
554,Tableau,44153028
554,SQL,44153028
555,Mac,41389383
555,machine learning,41389383
555,Excel,41389383
555,data mining,41389383
556,Mac,41389365
556,machine learning,41389365
556,Excel,41389365
557,Access,44239953
557,Excel,44239953
557,Qlik,44239953
557,SQL,44239953
558,Tableau,43167593
558,machine learning,43167593
558,Dataiku,43167593
558,Mac,43167593
558,Datalake,43167593
558,DAX,43167593
559,SQL,35776470
559,Spark,35776470
559,Hadoop,35776470
559,machine learning,35776470
559,Mac,35776470
560,ETL,43016302
561,SAP,43888053
561,Power Bi,43888053
561,SQL,43888053
562,Snowflake,44348017
562,Excel,44348017
562,Tableau,44348017
563,Access,44346577
563,Tableau,44346577
564,Mac,29473040
564,Excel,29473040
564,data mining,29473040
564,SQL,29473040
565,Access,39402271
565,Qlik,39402271
565,Tableau,39402271
566,ETL,44346261
566,SQL,44346261
567,Excel,44177538
568,SQL,44177294
569,Looker,44123451
569,Tableau,44123451
569,SQL,44123451
570,ML,44347944
570,Excel,44347944
570,Tableau,44347944
570,SQL,44347944
570,Access,44347944
570,Snowflake,44347944
570,Airflow,44347944
571,Looker,44346986
571,Excel,44346986
571,Tableau,44346986
571,Power Bi,44346986
572,Access,44346771
572,SQL,44346771
573,Excel,44346413
573,DataViz,44346413
573,Power Bi,44346413
573,SQL,44346413
574,Mac,44346436
574,machine learning,44346436
574,Docker,44346436
575,Excel,43145603
575,Tableau,43145603
575,Power Bi,43145603
575,Javascript,43145603
576,SQL,44347709
577,Access,44346855
577,Excel,44346855
577,Tableau,44346855
577,SQL,44346855
578,Excel,44346121
578,Tableau,44346121
578,SQL,44346121
578,Access,44346121
578,DataViz,44346121
578,SAP,44346121
579,Excel,41815234
579,Tableau,41815234
579,SQL,41815234
579,Access,41815234
579,DataViz,41815234
579,SAP,41815234
580,ML,38044724
580,Javascript,38044724
580,Power Bi,38044724
580,SQL,38044724
581,Excel,43188559
581,Tableau,43188559
581,DAX,43188559
581,Power Bi,43188559
582,Tableau,44086668
582,SQL,44086668
582,NoSQL,44086668
582,ETL,44086668
582,Azure,44086668
582,Power Bi,44086668
582,AlteryX,44086668
582,Datalake,44086668
583,Excel,43817312
583,SQL,43817312
584,ML,44345601
584,Excel,44345601
584,Tableau,44345601
584,SQL,44345601
584,Access,44345601
584,Snowflake,44345601
584,Airflow,44345601
585,Excel,43145594
585,Power Bi,43145594
585,Javascript,43145594
586,SQL,44347105
586,Access,44347105
586,Mac,44347105
586,Snowflake,44347105
586,Looker,44347105
587,Mac,44347016
587,machine learning,44347016
587,SQL,44347016
588,Access,44286768
588,Excel,44286768
588,Looker,44286768
588,SQL,44286768
589,Access,44278441
589,Excel,44278441
589,Looker,44278441
589,SQL,44278441
590,Google Analytics,44286911
590,Excel,44286911
590,Tableau,44286911
590,SQL,44286911
591,Excel,39209954
591,Tableau,39209954
591,Power Bi,39209954
592,ML,44177683
592,Tableau,44177683
592,SQL,44177683
593,VBA,42353712
593,Excel,42353712
593,Google Analytics,42353712
594,Mac,44243921
594,Excel,44243921
594,Tableau,44243921
595,Excel,44227290
595,Tableau,44227290
597,Tableau,44078394
597,SQL,44078394
597,MongoDB,44078394
597,NoSQL,44078394
597,PostgreSQL,44078394
597,Airflow,44078394
598,Excel,44078393
598,SQL,44078393
600,Tableau,41781292
601,Access,44076178
601,Tableau,44076178
601,SQL,44076178
602,Excel,43074004
602,SQL,43074004
602,Power Bi,43074004
602,Mac,43074004
602,Datalake,43074004
603,Mac,43073931
603,Excel,43073931
603,SQL,43073931
604,Access,44188254
604,Datalake,44188254
604,Excel,44188254
604,SQL,44188254
605,Excel,44177268
605,Tableau,44177268
605,SQL,44177268
605,VBA,44177268
605,Power Bi,44177268
606,Excel,41277858
606,Tableau,41277858
606,SQL,41277858
606,Azure,41277858
606,Dataiku,41277858
606,AlteryX,41277858
606,Snowflake,41277858
607,Tableau,41591908
608,PySpark,44021265
608,Datalake,44021265
608,Spark,44021265
608,SQL,44021265
609,PySpark,42588537
609,Excel,42588537
609,Spark,42588537
609,SQL,42588537
610,Excel,43523830
610,SQL,43523830
610,PySpark,43523830
610,Spark,43523830
610,Power Bi,43523830
610,SAP,43523830
611,Excel,43245212
611,Tableau,43245212
611,SQL,43245212
611,Google Analytics,43245212
611,Power Bi,43245212
612,Excel,44346025
613,Tableau,44345765
613,Dataiku,44345765
617,Excel,33684383
618,SQL,41665643
619,Excel,42163106
619,Tableau,42163106
619,Access,42163106
619,Google Analytics,42163106
619,Power Bi,42163106
619,SAP,42163106
620,Tableau,42166128
620,data mining,42166128
620,SQL,42166128
620,NoSQL,42166128
620,Access,42166128
620,machine learning,42166128
620,Power Bi,42166128
620,Mac,42166128
620,Qlik,42166128
621,Mac,40046581
621,Azure,40046581
621,machine learning,40046581
621,Spark,40046581
622,ML,43523686
622,Excel,43523686
622,SQL,43523686
622,Javascript,43523686
622,Power Bi,43523686
623,Tableau,43243246
624,Excel,43532947
624,Tableau,43532947
624,SQL,43532947
624,Access,43532947
624,DataViz,43532947
624,SAP,43532947
625,DataViz,44224337
625,Google Analytics,44224337
625,SQL,44224337
626,Excel,44278988
626,Docker,44278988
627,Azure,43952107
627,Excel,43952107
627,Power Bi,43952107
629,Access,44226931
629,Tableau,44226931
629,SQL,44226931
631,Excel,43561682
631,Tableau,43561682
631,SQL,43561682
631,Power Bi,43561682
631,Mac,43561682
632,Excel,44018428
633,Azure,44165765
633,Excel,44165765
633,Power Bi,44165765
634,Excel,43952364
634,Power Bi,43952364
635,Power Bi,43952163
635,SQL,43952163
636,Power Bi,43952119
637,Excel,43636741
637,SQL,43636741
637,Javascript,43636741
637,machine learning,43636741
637,Mac,43636741
639,Tableau,43637004
640,Tableau,43636444
641,Excel,43819317
641,Tableau,43819317
641,Power Bi,43819317
641,SQL,43819317
642,ML,43653446
642,Excel,43653446
642,Mac,43653446
642,Access,43653446
643,SQL,44347544
645,SQL,41117852
646,VBA,44188044
647,Tableau,43636882
648,Excel,41135554
649,SQL,43914098
650,Excel,36111177
650,Tableau,36111177
650,Access,36111177
650,AlteryX,36111177
650,Qlik,36111177
651,Mac,43524468
651,machine learning,43524468
652,Azure,44123414
652,SQL,44123414
653,Excel,44312588
653,SQL,44312588
656,Power Bi,43681819
658,SQL,43027879
660,ML,44346095
660,Tableau,44346095
660,SQL,44346095
660,Access,44346095
660,Snowflake,44346095
660,Airflow,44346095
661,Tableau,44369945
662,Tableau,44340925
663,Mac,42235468
663,VBA,42235468
663,Excel,42235468
663,Power Bi,42235468
664,SQL,43651235
665,Access,41797407
665,SAP,41797407
665,Excel,41797407
666,Excel,43074190
667,SQL,31863096
668,ML,44345734
668,Excel,44345734
668,Tableau,44345734
668,SQL,44345734
668,Access,44345734
668,Snowflake,44345734
668,Airflow,44345734
669,ML,34227122
669,SQL,34227122
670,Access,44226980
670,Excel,44226980
670,Power Bi,44226980
671,PostgreSQL,32968882
671,Power Bi,32968882
671,SQL,32968882
672,Excel,43681839
672,Tableau,43681839
672,Dataiku,43681839
673,Excel,44346998
673,Tableau,44346998
673,SQL,44346998
673,DataViz,44346998
673,Power Bi,44346998
673,Dataiku,44346998
674,Qlik,44346106
674,Excel,44346106
674,Tableau,44346106
674,Hadoop,44346106
675,Airflow,44345943
675,Apache,44345943
675,Spark,44345943
675,Hadoop,44345943
675,Snowflake,44345943
675,Docker,44345943
676,Excel,44345645
676,Tableau,44345645
676,SQL,44345645
676,Access,44345645
676,ETL,44345645
676,Looker,44345645
677,Tableau,43145490
677,SQL,43145490
677,DataViz,43145490
677,Power Bi,43145490
677,ETL,43145490
677,Qlik,43145490
677,MicroStrategy,43145490
679,Excel,44224590
679,Tableau,44224590
679,Azure,44224590
679,Dataiku,44224590
679,Power Bi,44224590
679,Snowflake,44224590
681,Azure,41519045
681,Snowflake,41519045
681,DataViz,41519045
681,SQL,41519045
682,ETL,30069176
682,Excel,30069176
682,Power Bi,30069176
682,SQL,30069176
685,Access,44277133
685,Tableau,44277133
686,SAP,41598753
686,Excel,41598753
687,Tableau,42597308
687,Windows,42597308
687,SQL,42597308
687,web scraping,42597308
687,NoSQL,42597308
687,Access,42597308
687,DataViz,42597308
687,Dataiku,42597308
687,ETL,42597308
687,SAP,42597308
688,Excel,43682018
689,Tableau,44220553
689,SQL,44220553
689,VBA,44220553
689,Power Bi,44220553
689,ETL,44220553
689,SAP,44220553
689,DAX,44220553
690,Tableau,41535139
690,Power Bi,41535139
691,Excel,44087308
692,Excel,34027429
692,SQL,34027429
692,MongoDB,34027429
692,NoSQL,34027429
692,MySQL,34027429
692,Spark,34027429
692,Hadoop,34027429
692,Cassandra,34027429
692,PostgreSQL,34027429
692,ETL,34027429
692,Oracle,34027429
692,Snowflake,34027429
693,Datalake,16533367
693,Hadoop,16533367
693,Spark,16533367
693,SQL,16533367
694,Tableau,16471331
694,Power Bi,16471331
694,SQL,16471331
695,Tableau,17543847
695,Power Bi,17543847
695,SQL,17543847
696,Tableau,41045823
696,SQL,41045823
696,Azure,41045823
696,SQL Server,41045823
696,Power Bi,41045823
697,Azure,41640194
697,Spark,41640194
697,DataViz,41640194
697,ETL,41640194
697,Snowflake,41640194
698,Azure,41639321
698,Excel,41639321
698,Spark,41639321
698,SQL,41639321
699,Excel,35256915
700,Excel,32272848
700,Tableau,32272848
700,SQL,32272848
700,Azure,32272848
700,Power Bi,32272848
700,DAX,32272848
701,Mac,34027661
701,machine learning,34027661
701,Excel,34027661
701,SQL,34027661
702,Jupyter,44054510
702,SQL,44054510
702,PySpark,44054510
702,MongoDB,44054510
702,Spark,44054510
702,PostgreSQL,44054510
702,Dataiku,44054510
702,ETL,44054510
702,Oracle,44054510
702,Cloudera,44054510
702,Airflow,44054510
703,Excel,37764273
703,Apache,37764273
703,SQL,37764273
703,NoSQL,37764273
703,Spark,37764273
703,Hadoop,37764273
703,Datalake,37764273
703,Airflow,37764273
704,Excel,41640253
704,Azure,41640253
704,DataViz,41640253
704,ETL,41640253
704,Snowflake,41640253
705,Tableau,15856366
705,Power Bi,15856366
705,SQL,15856366
706,Power Bi,37968642
706,SQL,37968642
707,ETL,41913196
707,SQL,41913196
708,Azure,41640242
708,Excel,41640242
708,DataViz,41640242
709,Azure,41640003
709,Excel,41640003
709,DataViz,41640003
710,Excel,41776085
710,SQL,41776085
711,Apache,43700000
711,SQL,43700000
711,Azure,43700000
711,Spark,43700000
711,Databricks,43700000
712,Excel,44368988
713,Excel,41640153
713,Tableau,41640153
713,QlikSens,41640153
713,DataViz,41640153
713,Power Bi,41640153
713,ETL,41640153
713,Qlik,41640153
